time,high,low,open,close,V,BV
1509225300.0,0.05132488,0.05106796,0.05106797,0.05106797,123.78898897,6.34164307
1509225600.0,0.051314,0.05106797,0.05108,0.05108,50.02092751,2.55982087
1509225900.0,0.05131388,0.05106797,0.05131387,0.05115,76.57104675,3.91528999
1509226200.0,0.05131388,0.0510855,0.05115,0.051258,96.71276363,4.94852339
1509226500.0,0.05131386,0.05108793,0.05125803,0.05131383,182.61930095,9.33370785
1509226800.0,0.05131383,0.05094,0.05131383,0.0511,176.8384891,9.02835388
1509227100.0,0.05129498,0.05097207,0.05129498,0.05105249,100.74220649,5.14471094
1509227400.0,0.05115459,0.0510525,0.05115459,0.05115459,127.38654431,6.50708766
1509227700.0,0.05115459,0.05105358,0.05115459,0.05115459,33.16907582,1.69564083
1509228000.0,0.05119998,0.05105546,0.05105546,0.05119998,52.212301,2.67242437
1509228300.0,0.05120088,0.0511612,0.0511612,0.05120088,34.19585904,1.75083537
1509228600.0,0.05120088,0.05093503,0.05120009,0.05120009,57.35242545,2.93157248
1509228900.0,0.05120009,0.05095532,0.05096566,0.05097266,105.86533002,5.40212342
1509229200.0,0.05119599,0.05090009,0.05097266,0.050999,78.80226679,4.01375064
1509229500.0,0.051,0.05087024,0.050999,0.05087024,192.1693743,9.778241
1509229800.0,0.0509999,0.050813,0.05087024,0.05099988,120.83117952,6.14497133
1509230100.0,0.05099988,0.05081235,0.05099988,0.05081235,60.89164515,3.10220236
1509230400.0,0.05099988,0.05078316,0.05099988,0.0508,87.16091635,4.43948676
1509230700.0,0.05098998,0.05074803,0.0508,0.0508515,118.59912309,6.02764011
1509231000.0,0.050995,0.05074801,0.0508515,0.05085147,131.85904739,6.70425662
1509231300.0,0.05098254,0.05071743,0.05085147,0.0508515,276.77829469,14.06343866
1509231600.0,0.050995,0.05071783,0.0508515,0.050995,88.95663337,4.52741148
1509231900.0,0.050995,0.05071843,0.050995,0.05099388,63.39133154,3.21797458
1509232200.0,0.05099388,0.05073025,0.05099388,0.05089606,66.81983469,3.404831
1509232500.0,0.05099388,0.05078014,0.05088606,0.05099005,123.40518988,6.28141647
1509232800.0,0.05099388,0.05088001,0.05088001,0.05099388,107.77688124,5.49332468
1509233100.0,0.050995,0.05099387,0.05099388,0.05099387,287.73866794,14.67307684
1509233400.0,0.051,0.05099387,0.05099488,0.05099559,158.79156363,8.09785374
1509233700.0,0.05137729,0.05099551,0.050999,0.0512,89.02397899,4.56256348
1509234000.0,0.0512,0.050995,0.0512,0.0510295,138.81384023,7.08476794
1509234300.0,0.0510295,0.05099801,0.0510295,0.0510295,200.19328641,10.21399759
1509234600.0,0.051368,0.05099801,0.0510295,0.05136189,74.76642543,3.81594746
1509234900.0,0.05136,0.051079,0.05136,0.05107901,27.31559922,1.39801961
1509235200.0,0.051358,0.05107902,0.05107902,0.0513578,61.57935978,3.15416385
1509235500.0,0.05136,0.05129999,0.051358,0.051358,60.77879446,3.11975908
1509235800.0,0.05149319,0.051358,0.051358,0.05142331,108.10122641,5.55559346
1509236100.0,0.05149999,0.051358,0.05142331,0.051358,206.40056163,10.60879867
1509236400.0,0.05139468,0.051358,0.051358,0.051358,262.24129085,13.4688072
1509236700.0,0.05149992,0.051358,0.051358,0.051358,200.64523488,10.30485917
1509237000.0,0.05149992,0.051358,0.05148639,0.05135825,78.11083363,4.01367946
1509237300.0,0.05154286,0.051358,0.051358,0.0515,148.7266877,7.65818872
1509237600.0,0.05159,0.0515,0.0515,0.05154287,177.65707963,9.15938509
1509237900.0,0.05158,0.05154287,0.05154287,0.05154287,129.39112059,6.66981442
1509238200.0,0.051575,0.051358,0.05154288,0.0515,81.05577907,4.17085158
1509238500.0,0.05156,0.051358,0.05156,0.05135825,20.97326091,1.07856311
1509238800.0,0.05156,0.051358,0.05135801,0.05155559,57.32293002,2.9475847
1509239100.0,0.05159898,0.05141035,0.05141035,0.05141036,75.32082082,3.88051259
1509239400.0,0.0515546,0.05141035,0.05141136,0.051553,80.6622023,4.15147012
1509239700.0,0.05161443,0.05142331,0.051553,0.05142332,146.54405571,7.55312477
1509240000.0,0.05161383,0.05142331,0.05142331,0.05142331,44.60300845,2.29462138
1509240300.0,0.05161383,0.05142331,0.05142332,0.05142336,109.79465582,5.6471724
1509240600.0,0.05161445,0.05142331,0.05142331,0.05142331,105.34798814,5.42099593
1509240900.0,0.05161431,0.05142331,0.05161431,0.05142331,189.03792931,9.7281393
1509241200.0,0.05161398,0.05142331,0.05158999,0.0514234,45.73717619,2.35351835
1509241500.0,0.05169,0.0514234,0.0516,0.05169,81.12571954,4.18780159
1509241800.0,0.0517,0.0515,0.0516347,0.0515,59.80035573,3.08675289
1509242100.0,0.05167999,0.0514234,0.0515,0.0515,49.86678985,2.56870229
1509242400.0,0.05168,0.05142331,0.05168,0.0515,75.81334261,3.90356651
1509242700.0,0.05167999,0.05142333,0.0515,0.05152088,38.98276783,2.01051557
1509243000.0,0.05168,0.05152088,0.05167999,0.05167999,115.60711359,5.96204285
1509243300.0,0.0517,0.05148068,0.05152089,0.05152926,57.89670715,2.98706205
1509243600.0,0.0517,0.05152926,0.0516499,0.05152926,48.07578401,2.48028363
1509243900.0,0.05160463,0.0515,0.05160463,0.05155,80.62722263,4.15500012
1509244200.0,0.05155,0.0515,0.05155,0.05155,39.42756947,2.03234381
1509244500.0,0.05155,0.0515,0.05154583,0.05154699,33.11280282,1.70675529
1509244800.0,0.05170611,0.05149249,0.05154699,0.05149362,135.89085707,7.01376356
1509245100.0,0.05171083,0.05149249,0.05149362,0.0514937,47.39538061,2.44137899
1509245400.0,0.05171076,0.0514937,0.0514937,0.05149401,33.53675029,1.72917978
1509245700.0,0.05158887,0.0514937,0.05149401,0.05149399,47.88173495,2.46611619
1509246000.0,0.05159998,0.05149399,0.05149399,0.05159998,136.47340274,7.03362186
1509246300.0,0.0517008,0.0515,0.05159998,0.05168999,92.90109997,4.79414232
1509246600.0,0.05167999,0.0514937,0.05167999,0.0515,86.42653108,4.45292253
1509246900.0,0.05159704,0.05142331,0.0514937,0.05159704,172.38231873,8.86975122
1509247200.0,0.05165987,0.05142331,0.05159704,0.05142331,50.64673769,2.61148627
1509247500.0,0.05165119,0.05142331,0.0514331,0.05142332,38.08279018,1.95862046
1509247800.0,0.05143333,0.05142331,0.05142331,0.05143333,90.59532449,4.65874759
1509248100.0,0.05165988,0.05143333,0.0515512,0.05155,55.01944308,2.83670844
1509248400.0,0.05168,0.05142332,0.05155,0.0515,75.0154792,3.8646562
1509248700.0,0.05167989,0.05142331,0.0515,0.0515,159.43060051,8.20794097
1509249000.0,0.05162434,0.05142331,0.0515,0.05142331,155.3849247,7.99959032
1509249300.0,0.05158324,0.05142331,0.05142331,0.05142331,127.91661722,6.57960959
1509249600.0,0.05157323,0.05142331,0.05142331,0.05142331,50.7788747,2.61249197
1509249900.0,0.051563,0.05142331,0.05143332,0.05142331,212.15737828,10.91189483
1509250200.0,0.05144393,0.05126745,0.05142331,0.05126745,213.43911213,10.95945759
1509250500.0,0.0513,0.051,0.05129995,0.05107555,192.15068605,9.82700953
1509250800.0,0.05129999,0.05100902,0.05107555,0.0512999,40.41261226,2.06743801
1509251100.0,0.0512999,0.05101002,0.051059,0.0511,20.66855558,1.05660092
1509251400.0,0.0512999,0.05105903,0.0511,0.05111401,113.2711421,5.78848625
1509251700.0,0.05111401,0.05105929,0.05111401,0.0511,117.5643856,6.00761367
1509252000.0,0.0511,0.05101006,0.0511,0.05102001,394.03918677,20.12745047
1509252300.0,0.0511,0.05101006,0.05102001,0.0511,139.35821108,7.1144558
1509252600.0,0.0511,0.0510011,0.0510101,0.0510011,173.37494501,8.84903126
1509252900.0,0.05110001,0.051,0.0511,0.05110001,159.591145,8.14478475
1509253200.0,0.05110001,0.05100057,0.05100057,0.05110001,110.18727597,5.62989495
1509253500.0,0.0513535,0.05105501,0.05108834,0.05125,55.91811572,2.86153454
1509253800.0,0.05135349,0.05125,0.05135349,0.05129814,20.747589,1.06427575
1509254100.0,0.05129814,0.05110002,0.05126001,0.05112604,49.92981647,2.55563796
1509254400.0,0.05112604,0.05099499,0.05112604,0.05101018,166.66316124,8.50763438
1509254700.0,0.05129814,0.05101025,0.05112504,0.05125,24.34983982,1.24760813
1509255000.0,0.05129814,0.05100901,0.05111366,0.05129813,479.28381686,24.55815594
1509255300.0,0.05129814,0.0510098,0.05111111,0.05129814,250.89500963,12.81981739
1509255600.0,0.05129814,0.05105,0.05129814,0.05129703,32.74207231,1.67707997
1509255900.0,0.05129814,0.05105051,0.05129702,0.05129814,30.27654191,1.55043684
1509256200.0,0.05129814,0.0510509,0.05117457,0.0510509,142.81956037,7.32103912
1509256500.0,0.05129814,0.0510509,0.0510509,0.051051,138.3787336,7.0896067
1509256800.0,0.05129814,0.05105101,0.051151,0.05109736,66.90438804,3.4228585
1509257100.0,0.05129735,0.05109736,0.05109736,0.0511975,33.92203814,1.73724039
1509257400.0,0.0512968,0.05110001,0.0512968,0.05119687,42.58533554,2.18049738
1509257700.0,0.051297,0.05110001,0.0511975,0.05129698,140.48609484,7.19498163
1509258000.0,0.05129813,0.05110002,0.05129698,0.05129809,185.70806986,9.52191842
1509258300.0,0.05129814,0.05110037,0.05129809,0.05129,40.86788837,2.09618016
1509258600.0,0.05129814,0.05129,0.05129,0.05129,143.99966795,7.38601605
1509258900.0,0.05129814,0.05129,0.05129,0.051295,135.78642354,6.9652477
1509259200.0,0.051295,0.05111001,0.051295,0.05111755,88.4578684,4.53536596
1509259500.0,0.051295,0.05111755,0.05111765,0.051295,80.10892138,4.10149816
1509259800.0,0.05129814,0.051121,0.051295,0.0512,73.1522289,3.74867083
1509260100.0,0.05129814,0.05113181,0.0512,0.05129814,63.38181863,3.25045134
1509260400.0,0.05129814,0.05116438,0.05129814,0.05116438,60.20410484,3.08560557
1509260700.0,0.05127986,0.05109736,0.05127986,0.05122212,408.86205613,20.89932595
1509261000.0,0.05126386,0.05111799,0.05123617,0.05122212,86.57196281,4.43460236
1509261300.0,0.05129814,0.05122212,0.05123017,0.05126339,128.46035437,6.58312211
1509261600.0,0.05129814,0.05122212,0.05126339,0.05129814,45.06677256,2.30984556
1509261900.0,0.05129814,0.05122212,0.05129814,0.05122212,227.45623877,11.65334376
1509262200.0,0.05129814,0.05127212,0.05127212,0.05127213,56.00080642,2.87221948
1509262500.0,0.05129814,0.05111754,0.05127213,0.05127213,1039.41156651,53.1982735
1509262800.0,0.05129814,0.05111755,0.05114083,0.05129814,44.55345208,2.2840047
1509263100.0,0.05129814,0.05111755,0.05116494,0.05111755,82.27646481,4.21923495
1509263400.0,0.05129814,0.05111755,0.0512,0.05111755,37.28597431,1.9103579
1509263700.0,0.0512,0.05111754,0.05111755,0.05111754,174.84135384,8.93836949
1509264000.0,0.0512,0.05111754,0.05119979,0.051159,66.71919242,3.41201675
1509264300.0,0.05123737,0.051118,0.051159,0.05123737,179.76411926,9.20061191
1509264600.0,0.05124,0.05111801,0.05120001,0.05111801,73.21917126,3.74972428
1509264900.0,0.05124,0.05111755,0.05111801,0.05124,40.32119283,2.06407173
1509265200.0,0.05124,0.05111755,0.05124,0.05111755,78.29568362,4.00879015
1509265500.0,0.05123997,0.05111754,0.05123997,0.05111754,93.44264448,4.77674911
1509265800.0,0.05124,0.05111756,0.05123995,0.0511788,54.18301731,2.77377364
1509266100.0,0.05129814,0.05117878,0.0512,0.05124,115.96839398,5.9423875
1509266400.0,0.05129814,0.05123017,0.05123017,0.0512401,35.21102772,1.805107
1509266700.0,0.051553,0.0512401,0.0512401,0.0512401,614.91021314,31.63211404
1509267000.0,0.051438,0.05110002,0.0512401,0.05110002,66.85100016,3.42679899
1509267300.0,0.05149499,0.05110208,0.05130001,0.05111607,42.64410961,2.18901037
1509267600.0,0.0514,0.05111607,0.05111608,0.0511183,51.13192597,2.61555382
1509267900.0,0.051406,0.05110001,0.05111835,0.0514,56.36324075,2.89036648
1509268200.0,0.051406,0.05110001,0.0514,0.05110001,27.53081538,1.40985128
1509268500.0,0.05142501,0.0511,0.05110001,0.05132454,36.31803496,1.86011297
1509268800.0,0.05143,0.051225,0.05132454,0.05139,65.78011837,3.37909926
1509269100.0,0.0514,0.05122502,0.05139,0.0514,44.83456756,2.301249
1509269400.0,0.05143,0.05122503,0.0514,0.05135,35.1913495,1.80701796
1509269700.0,0.05143,0.05122522,0.05142999,0.05143,242.9253062,12.49247719
1509270000.0,0.05143,0.05122532,0.05142999,0.05124131,39.15018651,2.01219022
1509270300.0,0.0514,0.05124131,0.05124131,0.05128502,54.13570353,2.77765401
1509270600.0,0.05143,0.05124508,0.05128502,0.05139998,81.22240543,4.17134322
1509270900.0,0.05143,0.05117254,0.05135554,0.05143,84.85479162,4.35292136
1509271200.0,0.051435,0.05122501,0.05143,0.0514,63.44591712,3.26131042
1509271500.0,0.05141346,0.0512,0.05141346,0.05139999,77.86499477,4.00075338
1509271800.0,0.051413,0.05114001,0.0513,0.05140994,141.77690557,7.27401372
1509272100.0,0.0514,0.05116009,0.0512805,0.05129999,97.07837053,4.97471221
1509272400.0,0.05149097,0.05121224,0.05129998,0.05121224,76.52396034,3.93592035
1509272700.0,0.05150145,0.05121224,0.05143498,0.05150145,62.52650263,3.21140277
1509273000.0,0.051563,0.05121224,0.05143498,0.05155799,168.84782823,8.68314815
1509273300.0,0.05159799,0.05123501,0.05155799,0.051407,87.74195662,4.50690792
1509273600.0,0.051563,0.05125402,0.051407,0.05125402,146.24043419,7.50969044
1509273900.0,0.05159814,0.05125402,0.05129776,0.051588,119.05774755,6.12964844
1509274200.0,0.05159299,0.051308,0.051308,0.05135104,139.44116634,7.18414267
1509274500.0,0.05155099,0.051308,0.05139634,0.05137,43.63197304,2.2424718
1509274800.0,0.05145,0.0513,0.05144998,0.05133567,57.50044632,2.95160824
1509275100.0,0.05144999,0.05115602,0.05135105,0.05142999,308.13559291,15.80910237
1509275400.0,0.05142998,0.051152,0.05142998,0.051152,152.41941915,7.80713752
1509275700.0,0.05141097,0.05113703,0.051152,0.05113703,81.75462523,4.18524806
1509276000.0,0.05145,0.05118314,0.05141094,0.05132241,51.62282499,2.64998843
1509276300.0,0.0516745,0.05122243,0.05132241,0.05132241,386.18433284,19.90936906
1509276600.0,0.05169,0.05132245,0.05164997,0.051649,168.66037514,8.69269487
1509276900.0,0.05185837,0.05150007,0.051649,0.05183232,415.98689594,21.51849945
1509277200.0,0.05288947,0.05183232,0.05183232,0.05265,1732.13963491,90.6840294
1509277500.0,0.05350302,0.05257505,0.05265001,0.0535,1576.57365612,83.92665357
1509277800.0,0.053503,0.0524208,0.0535,0.052612,858.13344988,45.43279507
1509278100.0,0.05288564,0.0525,0.052612,0.05272501,450.14026178,23.69226615
1509278400.0,0.053009,0.05259693,0.05277735,0.05263582,806.17373204,42.57637702
1509278700.0,0.0529,0.05247,0.05276774,0.05259817,316.04078754,16.65265937
1509279000.0,0.05259817,0.0524,0.05247,0.05259816,128.28767859,6.73338557
1509279300.0,0.05270696,0.05259816,0.05259816,0.0527,154.61393339,8.13585644
1509279600.0,0.05270696,0.05259816,0.05259818,0.0526907,195.97729146,10.31704484
1509279900.0,0.05270696,0.05240374,0.0527,0.0525,344.90730893,18.13745569
1509280200.0,0.0525981,0.05226604,0.0525981,0.052286,460.08329146,24.14266978
1509280500.0,0.0525,0.05227501,0.05239,0.0524,293.4697979,15.36608363
1509280800.0,0.0525,0.05229101,0.0524,0.05249999,148.87250989,7.80483084
1509281100.0,0.05275,0.05242129,0.0525,0.05275,208.95594438,10.98342569
1509281400.0,0.05299999,0.052499,0.05275,0.05299999,183.40725618,9.68336302
1509281700.0,0.0536,0.05290001,0.05290001,0.05355555,897.43558213,47.78671148
1509282000.0,0.05368897,0.0535,0.05355555,0.05350001,191.35771402,10.2478077
1509282300.0,0.0537,0.05350002,0.05355475,0.05355478,181.30224435,9.72763387
1509282600.0,0.05405118,0.05355477,0.05355478,0.05400893,993.07406067,53.52212772
1509282900.0,0.0541002,0.05380003,0.05400893,0.05398,528.50293718,28.5490968
1509283200.0,0.05397999,0.05355611,0.05397999,0.05356877,572.9464289,30.76837916
1509283500.0,0.05370512,0.05356651,0.05357,0.05356879,274.56844133,14.71436536
1509283800.0,0.05363799,0.0534,0.05356879,0.0534,797.50292938,42.67133685
1509284100.0,0.05346099,0.05289793,0.0534,0.05310696,226.74699821,12.04114732
1509284400.0,0.05319999,0.05284001,0.05310696,0.05314997,206.90765943,10.98800944
1509284700.0,0.0532,0.05284001,0.05319999,0.05299999,173.11535611,9.18817156
1509285000.0,0.05309999,0.052711,0.05299998,0.0527975,270.63209929,14.31394405
1509285300.0,0.05308499,0.05266901,0.0527975,0.0528,87.86999706,4.6418957
1509285600.0,0.05307999,0.0527475,0.05300099,0.05282025,144.95297327,7.66102223
1509285900.0,0.05307999,0.05282957,0.0529,0.053,189.38170518,10.03733946
1509286200.0,0.0532,0.05284001,0.053,0.05316899,237.09174742,12.59058217
1509286500.0,0.05304602,0.05286001,0.05304602,0.05286364,89.50579631,4.7354926
1509286800.0,0.05287,0.052861,0.05287,0.05286101,93.86187138,4.961677
1509287100.0,0.05304499,0.052861,0.052861,0.0530449,107.6338845,5.7000696
1509287400.0,0.0530449,0.05286001,0.0530449,0.05302245,216.32020081,11.45240845
1509287700.0,0.05302245,0.05279966,0.05302245,0.0527997,85.57751425,4.52474554
1509288000.0,0.05299119,0.0527997,0.0527997,0.0529317,419.49012416,22.19664251
1509288300.0,0.0529912,0.05276615,0.0529317,0.05279938,126.67383009,6.70434392
1509288600.0,0.0529912,0.05279938,0.0529912,0.05281232,61.22390127,3.23835206
1509288900.0,0.0529912,0.05277103,0.05285752,0.0529912,49.67644164,2.63085937
1509289200.0,0.0529912,0.05285872,0.05285872,0.05288,24.97322623,1.32209077
1509289500.0,0.052999,0.05285,0.052859,0.0529,243.88652738,12.91583349
1509289800.0,0.052908,0.05236828,0.052908,0.05250004,144.70799428,7.61331674
1509290100.0,0.05250002,0.05233,0.05250002,0.05234,47.15462729,2.4689064
1509290400.0,0.05293169,0.05233,0.05234,0.05261,199.85545718,10.47420363
1509290700.0,0.05293168,0.052605,0.0527,0.0528,105.36866921,5.55374105
1509291000.0,0.05291872,0.0528,0.05281,0.0528,78.83928305,4.16456791
1509291300.0,0.05293169,0.05275956,0.0528,0.0529,84.58401193,4.46761639
1509291600.0,0.05289998,0.0523,0.05275957,0.0523,1406.11936344,74.17545348
1509291900.0,0.05249697,0.05211111,0.0523,0.05211111,202.91357319,10.60105778
1509292200.0,0.05211111,0.0512,0.0521059,0.05125002,511.15883036,26.39806126
1509292500.0,0.05166109,0.051189,0.05125002,0.05162984,366.1054246,18.84061686
1509292800.0,0.05162984,0.051,0.05162984,0.05109148,718.13656973,36.7222449
1509293100.0,0.051352,0.05104903,0.05119999,0.051125,137.75912198,7.0490078
1509293400.0,0.05152868,0.051123,0.051123,0.05152868,156.73231479,8.0362249
1509293700.0,0.0517359,0.05152868,0.05152868,0.05163201,114.1300254,5.88907996
1509294000.0,0.05176497,0.05155006,0.05163201,0.05155012,111.5506788,5.76446528
1509294300.0,0.0530449,0.05127099,0.05155012,0.05181098,958.31239401,49.86979758
1509294600.0,0.05188739,0.05130302,0.05130302,0.05166292,155.22668282,8.0263202
1509294900.0,0.051858,0.05136201,0.05166292,0.05166294,121.15839698,6.265206
1509295200.0,0.05175999,0.051,0.05166294,0.05112753,464.64760529,23.83473837
1509295500.0,0.05158,0.051,0.05125779,0.05157998,128.35819829,6.57455253
1509295800.0,0.051653,0.05117508,0.05157998,0.0513879,184.54465133,9.47439493
1509296100.0,0.051545,0.05119684,0.0513879,0.0514,64.1101615,3.29620755
1509296400.0,0.05152,0.05128387,0.0514,0.05151,127.38001904,6.54488133
1509296700.0,0.05150999,0.05103546,0.05135655,0.05117135,271.18655599,13.87382373
1509297000.0,0.051505,0.05117134,0.05117135,0.05135,199.65167209,10.25560413
1509297300.0,0.05157999,0.05124692,0.05146,0.05144572,71.37660218,3.67174473
1509297600.0,0.05165,0.05134,0.05144572,0.05163497,173.72876589,8.9587336
1509297900.0,0.05164799,0.05134,0.05163497,0.05144501,75.97898559,3.91361961
1509298200.0,0.05164499,0.05134,0.05144502,0.05134014,69.29072102,3.56544934
1509298500.0,0.05174748,0.05134009,0.05134015,0.051519,261.36236733,13.48237139
1509298800.0,0.05170779,0.05135801,0.05167797,0.05155297,131.79833081,6.80534317
1509299100.0,0.05169191,0.051374,0.05155297,0.05138505,160.70523663,8.27281413
1509299400.0,0.05169188,0.05138502,0.05138505,0.05149,110.59691978,5.69967715
1509299700.0,0.0515,0.05145,0.05149,0.05149,98.92792813,5.09265922
1509300000.0,0.05188027,0.05146004,0.05149955,0.05186408,133.48749854,6.90584031
1509300300.0,0.05194397,0.05158186,0.05186408,0.0519,152.65337723,7.91914446
1509300600.0,0.05192124,0.05158,0.0519,0.05189999,132.8234128,6.88893003
1509300900.0,0.0519,0.05151157,0.0519,0.05157083,50.5583374,2.61378976
1509301200.0,0.05181499,0.05151155,0.05181499,0.05151157,32.04651742,1.6524871
1509301500.0,0.05177999,0.05145,0.05151157,0.0517496,99.63617565,5.13456232
1509301800.0,0.05175497,0.0515614,0.0517496,0.0515614,32.18120571,1.66276285
1509302100.0,0.05164976,0.05133324,0.0515614,0.05135011,190.12164574,9.79281896
1509302400.0,0.05164975,0.0514555,0.05164975,0.051645,60.93842223,3.13662994
1509302700.0,0.05164,0.0514555,0.0514555,0.05164,36.76941318,1.89332288
1509303000.0,0.0516399,0.0514555,0.05163986,0.0514555,60.66859659,3.12478687
1509303300.0,0.05164499,0.05139754,0.0515478,0.05139754,208.22582545,10.71615872
1509303600.0,0.05164,0.05133339,0.0516,0.05135099,55.7286701,2.87060874
1509303900.0,0.05163999,0.051338,0.05135099,0.05135721,78.80060157,4.05659979
1509304200.0,0.05160917,0.051335,0.05135721,0.051338,40.30863279,2.07021495
1509304500.0,0.051635,0.05134,0.05160917,0.05160999,141.71697474,7.28754042
1509304800.0,0.05159499,0.051335,0.05159499,0.051335,64.57905689,3.31708544
1509305100.0,0.051349,0.0508,0.051349,0.05108593,381.29673078,19.46018467
1509305400.0,0.05108593,0.0509,0.05100872,0.05100002,57.03165265,2.90812413
1509305700.0,0.05101,0.05090021,0.05100002,0.05090021,80.15700747,4.08699297
1509306000.0,0.05096717,0.0504598,0.05090021,0.05049,424.74579969,21.49501908
1509306300.0,0.05052466,0.05015,0.05049,0.05015,193.00108729,9.71006697
1509306600.0,0.05041064,0.050091,0.05025669,0.05022838,157.81267878,7.91171324
1509306900.0,0.05031998,0.050037,0.05022838,0.050037,118.92318301,5.96425336
1509307200.0,0.05012,0.04980001,0.05003362,0.04999,425.11986759,21.2400768
1509307500.0,0.05004989,0.04975158,0.0498231,0.04975158,162.04629975,8.07366307
1509307800.0,0.04981512,0.0491,0.04975018,0.04936999,862.46678156,42.72758628
1509308100.0,0.0496451,0.049,0.04913018,0.049499,349.96992171,17.22149347
1509308400.0,0.04942225,0.049,0.04942223,0.049,457.12633411,22.41728254
1509308700.0,0.04930199,0.0488661,0.04899999,0.04924354,160.9960483,7.8918272
1509309000.0,0.04945663,0.04920002,0.04920002,0.04935,205.73193255,10.13012857
1509309300.0,0.04970093,0.04920501,0.04945663,0.04949315,710.86599659,35.13630047
1509309600.0,0.04984574,0.04930001,0.04949315,0.04930011,273.12504261,13.53892111
1509309900.0,0.0498,0.04930018,0.0495,0.04966015,260.66299264,12.90934984
1509310200.0,0.04966015,0.04949876,0.0496198,0.0496,92.98978272,4.60618577
1509310500.0,0.04979,0.04942381,0.04950019,0.04978999,270.65524464,13.40446204
1509310800.0,0.049795,0.04943467,0.04977241,0.04978999,129.54363259,6.43461047
1509311100.0,0.04979,0.0497,0.04978999,0.04979,53.96990393,2.68579838
1509311400.0,0.05009869,0.0497,0.04979,0.04983172,591.38798989,29.55271052
1509311700.0,0.04998499,0.04960444,0.04983172,0.04969,139.5372102,6.94482922
1509312000.0,0.0497,0.04940429,0.04969,0.04965256,162.3896682,8.04386147
1509312300.0,0.04970999,0.04947,0.04968488,0.049699,212.38205506,10.54953196
1509312600.0,0.049705,0.04947001,0.049699,0.0495,65.50387661,3.24310626
1509312900.0,0.04970499,0.04924191,0.04970499,0.04946574,170.91550133,8.45031845
1509313200.0,0.04946574,0.0492,0.04924194,0.04945,83.66479863,4.12386471
1509313500.0,0.04945,0.04921415,0.04945,0.04931322,76.47611255,3.76763316
1509313800.0,0.0494,0.04931322,0.04939,0.04938389,54.51739088,2.6907269
1509314100.0,0.0494,0.04931322,0.04938389,0.04931322,67.62083847,3.33716212
1509314400.0,0.049436,0.04924775,0.0494,0.0494,120.51469036,5.94660787
1509314700.0,0.049436,0.0494,0.04941632,0.04943,70.21359829,3.46927721
1509315000.0,0.04959394,0.04940001,0.04943,0.04959394,166.32331924,8.22602801
1509315300.0,0.04990918,0.0495,0.04959392,0.04982834,225.87745777,11.21371192
1509315600.0,0.04998022,0.04982834,0.04982834,0.04987152,67.9700253,3.39050089
1509315900.0,0.0499869,0.04970001,0.04987152,0.049982,92.22134036,4.60200161
1509316200.0,0.0499869,0.04978,0.049982,0.049785,85.16482629,4.24633662
1509316500.0,0.04988594,0.04978001,0.049785,0.049785,144.96467038,7.21641254
1509316800.0,0.049785,0.049402,0.049785,0.04953,56.96816373,2.82817955
1509317100.0,0.04962004,0.049402,0.04953,0.04951999,98.04347378,4.85660597
1509317400.0,0.04965,0.04940501,0.04951999,0.04964998,66.52335083,3.29606538
1509317700.0,0.04965,0.04940201,0.04964998,0.04964998,116.04464322,5.74424528
1509318000.0,0.04964998,0.0494,0.04940711,0.049402,229.67981937,11.35744792
1509318300.0,0.0495755,0.0494,0.049485,0.0494109,50.42760779,2.49635134
1509318600.0,0.04956999,0.04935616,0.04941091,0.04955498,311.48308177,15.39538516
1509318900.0,0.04959582,0.04935617,0.04955498,0.04939999,66.34620642,3.28380874
1509319200.0,0.04965,0.04939999,0.04939999,0.04943,145.35022093,7.205179
1509319500.0,0.04966485,0.04939999,0.04964998,0.04964,170.58336582,8.45838684
1509319800.0,0.04964997,0.0493132,0.04964,0.04935616,94.75951717,4.68383165
1509320100.0,0.04943299,0.04908999,0.04935615,0.0491848,109.93338315,5.41399335
1509320400.0,0.0491958,0.04911,0.0491848,0.049191,174.74901083,8.59301736
1509320700.0,0.04945,0.049112,0.049191,0.04919216,169.9316449,8.35467188
1509321000.0,0.04943938,0.04911201,0.04919216,0.0493979,78.07495178,3.84605601
1509321300.0,0.04952799,0.04915635,0.0493979,0.049256,156.15979626,7.71357931
1509321600.0,0.04978501,0.04925601,0.04925601,0.04977722,135.05983261,6.70502601
1509321900.0,0.04977,0.04966646,0.04967,0.04966648,245.75809073,12.20765162
1509322200.0,0.04976,0.04949052,0.04966649,0.0495,87.52006169,4.34258663
1509322500.0,0.04961099,0.04934571,0.04949058,0.04949,71.02815713,3.51378996
1509322800.0,0.04949057,0.04934572,0.04949,0.04945101,72.93024194,3.60619543
1509323100.0,0.04955,0.04934572,0.04945101,0.04951,88.20088566,4.36558977
1509323400.0,0.0495689,0.0494,0.04956238,0.04940603,48.93226912,2.42395796
1509323700.0,0.04972743,0.04956238,0.04956238,0.04965299,130.12291024,6.45924742
1509324000.0,0.05,0.04932043,0.04965299,0.04960957,366.74839459,18.24287428
1509324300.0,0.0497,0.04938401,0.04960957,0.049695,42.18958874,2.09496225
1509324600.0,0.04994348,0.04931064,0.049685,0.04982683,370.80066316,18.33977076
1509324900.0,0.05022536,0.04972104,0.04994348,0.05022536,243.86031418,12.20684833
1509325200.0,0.05048676,0.05001865,0.05022536,0.05022,239.89927344,12.07546585
1509325500.0,0.05042037,0.05022998,0.05024773,0.05040494,143.47875523,7.22631436
